sky darkened and night M 105
sky brilliant with stars D 734
sky glittering with stars D 466
sky sparkled with stars D 396
sky twinkled with stars D 314
sky calendar for march D 219
sky powdered with stars D 214
sky littered with stars D 200
sky speckled with stars D 188
sky peppered with stars D 156
sky sparkles with stars D 110
sky luminous with stars D 104
sky darkened with smoke D 81
sky overcast with cloud D 80
