zen is eternal life M 653
zeal no respite know D 1274
zeal to protect their D 486
zeal to promote their D 451
zeal to advance their D 412
zeal in promoting their D 292
zeal to improve their D 162
zeal of foolish good D 150
zen is derived from D 141
zeal in defending their D 140
zeal in punishing those D 130
zeal to achieve their D 92
zeal in executing their D 86
zeal he entered into D 44
