utmost that vice promises M 1599
uterus has been replaced D 579
uterus has been reported D 404
uterus has been observed D 296
uterus has been mistaken D 224
uterus and other internal D 208
uttering this last sentence D 182
uterus has been restored D 124
uterus has been prepared D 118
uterus has been inverted D 106
uterus had been ruptured D 96
uterus are very numerous D 96
uterus has been examined D 87
uterus has been compared D 80
uterus was much enlarged D 52
