twig i give to M 102
twas a good thing D 595
twas a kind of D 525
twas a sort of D 432
twas a pity he D 316
twas a dream of D 305
twas a case of D 244
twas a pity to D 226
twas a feast of D 152
twas a work of D 124
twas a time of D 122
twas a pity the D 118
twas a face so D 114
twas a time to D 106
twas a pair of D 106
twas a saying of D 90
twas a gift so D 86
twas a hell of D 40
