egos of certain people M 108
eggs in shallow water D 518
eggs of rainbow trout D 380
eggs of certain birds D 282
eggs of aquatic birds D 238
eggs of smaller birds D 210
eggs of insects which D 198
eggs in simmering water D 178
eggs in shallow holes D 146
eggs in several nests D 144
eggs in termite nests D 140
eggs in shallow nests D 130
eggs at certain times D 130
eggs of several kinds D 116
eggs of certain worms D 84
eggs of certain kinds D 80
eggs on cabbage leaves D 52
