swing away from labour D 368
swing your arms around D 331
swing your arms freely D 300
swing your body around D 211
swing into line behind D 177
swing their guns around D 123
swing their arms freely D 112
swing your arms upward D 100
swing their arms around D 91
swing your arms across D 90
swing your rope slowly D 82
swing your legs around D 80
swing their heads around D 49
