ion fab mass spectrum D 479
ion has been observed D 455
ion has been reported D 362
ion has been replaced D 292
ion has been proposed D 218
ion has been obtained D 177
ion has been detected D 172
ion has been oxidized D 170
ion and free electron D 134
ion has been produced D 114
ion for their activity D 102
ion was also observed D 96
