ion and its ligands D 355
ion beam with respect D 187
ion does not migrate D 158
ion does not undergo D 132
ion does not produce D 130
ion can not diffuse D 126
ion beam was focused D 125
ion does not possess D 112
ion does not contain D 100
ion beam was scanned D 97
ion beam was measured D 41
ion for this purpose D 40
