yearning glance fell upon M 240
yearly meetings have been M 148
yearly choose nine poor M 144
yearly poured forth from M 140
yearly meetings were held M 136
yearly bribes from those M 88
yearly income from these D 200
yearly income from their D 188
yearly income from land D 106
yearly income ranging from D 92
yearly income from other D 82
