won seven hundred thousand M 82
won every national election D 266
won fifty thousand dollars D 228
won every general election D 208
won eight hundred dollars D 180
won broad popular support D 180
won seven hundred dollars D 154
won thirty thousand dollars D 118
won eight thousand dollars D 106
won seven thousand dollars D 104
won forty thousand dollars D 92
won sixty thousand dollars D 80
