aura through his veins D 149
aunt myrtle and uncle D 138
auto bodies and parts D 130
aunt indeed sat close D 120
aunt pullet was quite D 112
auto plants and steel D 108
aunt petunia and uncle D 108
aunt pullet was willing D 100
aunt cleared her throat D 94
aunt before she would D 90
aunt thought she could D 82
