cut surface shows numerous M 141
cup chopped fresh cilantro D 6327
cup chopped dried apricots D 2057
cup chopped fresh coriander D 1082
cup chopped fresh pineapple D 263
cup chopped fresh tarragon D 198
cup chopped fresh rosemary D 154
cup snipped dried apricots D 138
cup chopped dried pineapple D 124
cut features keeping distinct D 104
cup chopped fresh broccoli D 102
cup chopped dried cherries D 98
