cured himself of consumption M 118
curve crosses the horizontal D 980
curve outside the atmosphere D 330
curve because it represents D 238
curve follows an exponential D 195
curve touches the horizontal D 157
curve because the monopolist D 154
curve bisects the horizontal D 134
curve plotted on logarithmic D 128
