circle invalid data button M 653
circle divided into twelve M 367
circle returning upon itself M 238
circle returning into itself M 208
circle returns upon itself M 198
circle divided into various M 178
circle divided into twenty M 154
circle returns into itself M 94
circle divided into slices D 166
circle divided into wedges D 134
circle inverts into itself D 92
