joint tactical radio system D 757
joint ventures have become D 721
joint ventures were formed D 694
joint ventures were created D 270
joint ventures have already D 220
joint facility rent income D 186
joint families into nuclear D 164
joint ventures over wholly D 158
joint ventures have failed D 132
joint ventures were signed D 122
joint ventures will become D 112
joint ventures were already D 82
joint ventures have played D 80
