smear should always be D 258
smith pleaded guilty to D 228
smith looked around the D 188
smith peeped through the D 170
smith passed through the D 168
smith became pastor of D 164
smith walked through the D 136
smith became active in D 130
smith thought highly of D 120
smith should return to D 104
smith walked across the D 102
smith always seemed to D 100
smith thought proper to D 90
smith turned toward the D 82
