smith junior high school D 388
smith would have called D 378
smith would have agreed D 288
smith would have thought D 184
smith would have wanted D 112
smith would only answer D 105
smith might have become D 92
smith might have thought D 88
smith might have struck D 82
smith would have wished D 80
