couple will experience a M 114
courts have recognized a D 5166
courts have considered a D 1052
courts have identified a D 712
courts have manifested a D 264
courts have formulated a D 260
courts have maintained a D 238
courts have recognised a D 232
courts have disallowed a D 144
courts have introduced a D 108
courts will invalidate a D 100
courts have elaborated a D 96
courts have undertaken a D 82
