cop written all over D 396
cod fishery has been D 282
cot against one wall D 258
con artists who prey D 224
con artists who have D 163
coy desires for food D 128
cow numbers and milk D 128
cow carries her calf D 94
con artists out there D 74
con artists and other D 49
con artists who will D 44
con artists and their D 43
con artists who were D 40
