ocean that surrounded them M 126
ocean and neighbouring dry M 86
ocean and atmosphere are D 1239
ocean and atmosphere and D 668
ocean and atmosphere that D 205
ocean and atmosphere can D 198
ocean and atmosphere has D 132
ocean and atmosphere with D 130
ocean and atmosphere not D 102
ocean and atmosphere may D 98
